id,title,revenue,budget,year_movie,profit
72197,The Pirates! In an Adventure with Scientists!,"118,338,361","60,000,000",2012,"58,338,361"
10438,Beethoven's 2nd,"118,243,066","15,000,000",1993,"103,243,066"
10003,The Saint,"118,063,304","68,000,000",1997,"50,063,304"
356305,Why Him?,"118,034,273","38,000,000",2016,"80,034,273"
200,Star Trek: Insurrection,"118,000,000","70,000,000",1998,"48,000,000"
149870,The Wind Rises,"117,932,401","30,000,000",2013,"87,932,401"
76649,Pompeii,"117,831,631","130,000,000",2014,"-12,168,369"
8271,Disturbia,"117,760,134","20,000,000",2007,"97,760,134"
11001,Blue Streak,"117,758,500","65,000,000",1999,"52,758,500"
9286,Final Destination 3,"117,719,158","25,000,000",2006,"92,719,158"
75656,Now You See Me,"117,698,894","75,000,000",2013,"42,698,894"
10731,The Client,"117,615,211","45,000,000",1994,"72,615,211"
10145,The Forgotten,"117,575,636","42,000,000",2004,"75,575,636"
9476,A Knight's Tale,"117,487,473","65,000,000",2001,"52,487,473"
12139,Dennis the Menace,"117,270,765","35,000,000",1993,"82,270,765"
1366,Rocky,"117,235,147","1,000,000",1976,"116,235,147"
16290,Jackass 3D,"117,224,271","20,000,000",2010,"97,224,271"
3933,Corpse Bride,"117,195,061","40,000,000",2005,"77,195,061"
51540,Horrible Bosses,"117,000,000","35,000,000",2011,"82,000,000"
82654,Warm Bodies,"116,980,662","35,000,000",2013,"81,980,662"
866,Finding Neverland,"116,766,556","25,000,000",2004,"91,766,556"
713,The Piano,"116,700,000","7,000,000",1993,"109,700,000"
9882,The Siege,"116,672,912","70,000,000",1998,"46,672,912"
9257,S.W.A.T.,"116,643,346","80,000,000",2003,"36,643,346"
2925,The First Wives Club,"116,400,000","26,000,000",1996,"90,400,000"
867,Sliver,"116,300,000","40,000,000",1993,"76,300,000"
524,Casino,"116,112,375","52,000,000",1995,"64,112,375"
681,Diamonds Are Forever,"116,019,547","7,200,000",1971,"108,819,547"
5919,The Towering Inferno,"116,000,000","14,000,000",1974,"102,000,000"
132363,The Butler,"115,922,175","25,000,000",2013,"90,922,175"
2789,The Chronicles of Riddick,"115,772,733","105,000,000",2004,"10,772,733"
23437,A Nightmare on Elm Street,"115,664,037","35,000,000",2010,"80,664,037"
11036,The Notebook,"115,603,229","29,000,000",2004,"86,603,229"
2288,Closer,"115,505,027","27,000,000",2004,"88,505,027"
114150,Pitch Perfect,"115,350,426","17,000,000",2012,"98,350,426"
8840,DragonHeart,"115,267,375","57,000,000",1996,"58,267,375"
525,The Blues Brothers,"115,229,890","27,000,000",1980,"88,229,890"
8856,"The Karate Kid, Part II","115,103,979",113,1986,"115,103,866"
8012,Get Shorty,"115,101,622","30,250,000",1995,"84,851,622"
22971,Dear John,"114,977,104","25,000,000",2010,"89,977,104"
71688,The Iron Lady,"114,956,699","13,000,000",2011,"101,956,699"
6466,Freddy vs. Jason,"114,908,830","30,000,000",2003,"84,908,830"
2044,The Lake House,"114,830,111","40,000,000",2006,"74,830,111"
10521,Bride Wars,"114,663,461","30,000,000",2009,"84,663,461"
10590,We Were Soldiers,"114,660,784","75,000,000",2002,"39,660,784"
384682,Office Christmas Party,"114,501,299","45,000,000",2016,"69,501,299"
82696,Hope Springs,"114,281,051","30,000,000",2012,"84,281,051"
9762,Step Up,"114,194,847","12,000,000",2006,"102,194,847"
68737,Seventh Son,"114,178,613","95,000,000",2014,"19,178,613"
55787,Water for Elephants,"114,156,230","38,000,000",2011,"76,156,230"
21407,The Collector,"114,000,000","3,400,000",2009,"110,600,000"
6282,Coyote Ugly,"113,916,474","45,000,000",2000,"68,916,474"
11917,Saw V,"113,857,533","10,800,000",2008,"103,057,533"
320,Insomnia,"113,714,830","46,000,000",2002,"67,714,830"
9482,Judge Dredd,"113,493,481","90,000,000",1995,"23,493,481"
9348,Species,"113,374,103","35,000,000",1995,"78,374,103"
9879,Striptease,"113,309,743","50,000,000",1996,"63,309,743"
12113,Body of Lies,"113,280,098","70,000,000",2008,"43,280,098"
7555,Rambo,"113,244,290","50,000,000",2008,"63,244,290"
12153,White Chicks,"113,086,475","37,000,000",2004,"76,086,475"
3580,Changeling,"113,020,255","55,000,000",2008,"58,020,255"
8055,The Reader,"113,019,290","32,000,000",2008,"81,019,290"
10022,The Pacifier,"113,006,880","56,000,000",2005,"57,006,880"
36685,The Rocky Horror Picture Show,"112,892,319","1,200,000",1975,"111,692,319"
140823,Saving Mr. Banks,"112,544,580","35,000,000",2013,"77,544,580"
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,"112,483,764","85,000,000",2010,"27,483,764"
23023,Tooth Fairy,"112,462,508","48,000,000",2010,"64,462,508"
259694,How to Be Single,"112,343,513","38,000,000",2016,"74,343,513"
72331,Abraham Lincoln: Vampire Hunter,"112,265,139","69,000,000",2012,"43,265,139"
282631,The Admiral: Roaring Currents,"112,156,811","9,500,000",2014,"102,656,811"
3036,Mary Shelley's Frankenstein,"112,006,296","45,000,000",1994,"67,006,296"
907,Doctor Zhivago,"111,858,363","11,000,000",2065,"100,858,363"
257091,Get Hard,"111,811,453","40,000,000",2015,"71,811,453"
667,You Only Live Twice,"111,584,787","9,500,000",2067,"102,084,787"
834,Underworld: Evolution,"111,340,801","50,000,000",2006,"61,340,801"
8676,Fool's Gold,"111,231,041","70,000,000",2008,"41,231,041"
10021,The Secret of My Success,"110,996,879","12,000,000",1987,"98,996,879"
12150,Sea of Love,"110,879,513","19,000,000",1989,"91,879,513"
268531,Captain Underpants: The First Epic Movie,"110,824,373","38,000,000",2017,"72,824,373"
6519,The Dukes of Hazzard,"110,803,676","50,000,000",2005,"60,803,676"
1642,The Net,"110,627,965","22,000,000",1995,"88,627,965"
10330,Freaky Friday,"110,230,332","26,000,000",2003,"84,230,332"
60308,Moneyball,"110,206,216","50,000,000",2011,"60,206,216"
71,Billy Elliot,"110,000,000","5,000,000",2000,"105,000,000"
175574,Free Birds,"110,000,000","55,000,000",2013,"55,000,000"
299687,The 5th Wave,"109,906,372","38,000,000",2016,"71,906,372"
16690,Return to Never Land,"109,862,682","20,000,000",2002,"89,862,682"
1124,The Prestige,"109,676,311","40,000,000",2006,"69,676,311"
9016,Treasure Planet,"109,578,115","140,000,000",2002,"-30,421,885"
9675,Sideways,"109,502,303","16,000,000",2004,"93,502,303"
6957,The 40 Year Old Virgin,"109,449,237","26,000,000",2005,"83,449,237"
2649,The Game,"109,423,648","50,000,000",1997,"59,423,648"
10946,Earth,"109,000,000","15,000,000",2007,"94,000,000"
510,One Flew Over the Cuckoo's Nest,"108,981,275","3,000,000",1975,"105,981,275"
13387,Transporter 3,"108,979,549","30,000,000",2008,"78,979,549"
238636,The Purge: Anarchy,"108,782,847","9,000,000",2014,"99,782,847"
325133,Neighbors 2: Sorority Rising,"108,758,521","35,000,000",2016,"73,758,521"
48340,Sanctum,"108,609,310","30,000,000",2011,"78,609,310"
921,Cinderella Man,"108,539,911","88,000,000",2005,"20,539,911"
20048,Confessions of a Shopaholic,"108,332,743","40,000,000",2009,"68,332,743"
333371,10 Cloverfield Lane,"108,286,421","15,000,000",2016,"93,286,421"
170687,The Boxtrolls,"108,255,770","60,000,000",2014,"48,255,770"
203801,The Man from U.N.C.L.E.,"108,145,109","75,000,000",2015,"33,145,109"
2023,Hidalgo,"108,103,450","100,000,000",2004,"8,103,450"
10065,The Amityville Horror,"108,047,131","19,000,000",2005,"89,047,131"
6415,Three Kings,"108,000,000","75,000,000",1999,"33,000,000"
9992,Arthur and the Invisibles,"107,944,236","86,000,000",2006,"21,944,236"
9087,The American President,"107,879,496","62,000,000",1995,"45,879,496"
227159,Horrible Bosses 2,"107,670,357","42,000,000",2014,"65,670,357"
256961,Paul Blart: Mall Cop 2,"107,597,242","38,000,000",2015,"69,597,242"
11287,A League of Their Own,"107,458,785","40,000,000",1992,"67,458,785"
3049,Ace Ventura: Pet Detective,"107,217,396","15,000,000",1994,"92,217,396"
479,Shaft,"107,196,498","46,000,000",2000,"61,196,498"
77174,ParaNorman,"107,139,399","60,000,000",2012,"47,139,399"
9373,The Texas Chainsaw Massacre,"107,071,655","9,500,000",2003,"97,571,655"
1945,Nell,"106,683,817","31,000,000",1994,"75,683,817"
2069,The Whole Nine Yards,"106,371,651","41,300,000",2000,"65,071,651"
13836,Race to Witch Mountain,"106,303,988","50,000,000",2009,"56,303,988"
12102,Kramer vs. Kramer,"106,260,000","8,000,000",1979,"98,260,000"
2755,About Schmidt,"105,834,556","30,000,000",2002,"75,834,556"
38408,Life As We Know It,"105,610,124","38,000,000",2010,"67,610,124"
4442,The Brothers Grimm,"105,316,267","88,000,000",2005,"17,316,267"
82682,Gangster Squad,"105,200,903","60,000,000",2013,"45,200,903"
44603,Hereafter,"105,197,635","50,000,000",2010,"55,197,635"
2043,Along Came a Spider,"105,178,561","60,000,000",2001,"45,178,561"
9870,Forgetting Sarah Marshall,"105,173,115","30,000,000",2008,"75,173,115"
266294,Sisters,"105,011,053","30,000,000",2015,"75,011,053"
16866,Planet 51,"104,945,765","70,000,000",2009,"34,945,765"
37247,The Graduate,"104,945,305","3,000,000",2067,"101,945,305"
348,Alien,"104,931,801","11,000,000",1979,"93,931,801"
2034,Training Day,"104,876,233","45,000,000",2001,"59,876,233"
7453,The Hitchhiker's Guide to the Galaxy,"104,478,416","50,000,000",2005,"54,478,416"
198184,Chappie,"104,399,548","49,000,000",2015,"55,399,548"
296099,Vacation,"104,384,188","31,000,000",2015,"73,384,188"
15472,The Girl with the Dragon Tattoo,"104,345,682","13,000,000",2009,"91,345,682"
3512,Under Siege 2: Dark Territory,"104,324,083","60,000,000",1995,"44,324,083"
280092,Insidious: Chapter 3,"104,303,851","10,000,000",2015,"94,303,851"
8843,The Cell,"104,155,843","33,000,000",2000,"71,155,843"
13700,Home on the Range,"103,951,461","110,000,000",2004,"-6,048,539"
176,Saw,"103,911,669","1,200,000",2004,"102,711,669"
8688,Snake Eyes,"103,891,409","73,000,000",1998,"30,891,409"
8592,Dick Tracy,"103,738,726","47,000,000",1990,"56,738,726"
242512,Ouija,"103,590,271","5,000,000",2014,"98,590,271"
194662,Birdman,"103,215,094","18,000,000",2014,"85,215,094"
3525,Working Girl,"103,173,635","28,000,000",1988,"75,173,635"
10314,She's All That,"103,166,989","10,000,000",1999,"93,166,989"
54318,The Water Horse,"103,071,443","40,000,000",2007,"63,071,443"
157353,Transcendence,"103,039,258","100,000,000",2014,"3,039,258"
1576,Resident Evil,"102,984,862","33,000,000",2002,"69,984,862"
9007,Just Like Heaven,"102,854,431","58,000,000",2005,"44,854,431"
9894,The Cable Guy,"102,825,796","47,000,000",1996,"55,825,796"
43347,Love & Other Drugs,"102,820,008","30,000,000",2010,"72,820,008"
1592,Primal Fear,"102,616,183","30,000,000",1996,"72,616,183"
19908,Zombieland,"102,391,382","23,600,000",2009,"78,791,382"
11808,U.S. Marshals,"102,367,405","60,000,000",1998,"42,367,405"
924,Dawn of the Dead,"102,356,381","28,000,000",2004,"74,356,381"
642,Butch Cassidy and the Sundance Kid,"102,308,889","6,000,000",2069,"96,308,889"
433,Mary Poppins,"102,272,727","6,000,000",2064,"96,272,727"
8470,John Q,"102,244,770","36,000,000",2002,"66,244,770"
377447,Railroad Tigers,"102,205,175","50,000,000",2016,"52,205,175"
376812,Sultan,"102,000,000","10,400,000",2016,"91,600,000"
52505,The Other Woman,"102,000,000","30,000,000",2010,"72,000,000"
9890,The Stepford Wives,"102,000,000","90,000,000",2004,"12,000,000"
2567,The Aviator,"102,000,000","116,000,000",2004,"-14,000,000"
76487,The Devil Inside,"101,758,490","1,000,000",2012,"100,758,490"
88751,Journey to the Center of the Earth,"101,702,060","45,000,000",2008,"56,702,060"
8831,Timecop,"101,646,581","27,000,000",1994,"74,646,581"
10189,Pineapple Express,"101,624,843","27,000,000",2008,"74,624,843"
9072,Little Man,"101,595,121","64,000,000",2006,"37,595,121"
12090,Just Married,"101,564,935","18,000,000",2003,"83,564,935"
75,Mars Attacks!,"101,371,017","70,000,000",1996,"31,371,017"
236751,Heaven is for Real,"101,332,962","12,000,000",2014,"89,332,962"
24420,The Time Traveler's Wife,"101,229,792","39,000,000",2009,"62,229,792"
274479,Joy,"101,134,059","60,000,000",2015,"41,134,059"
9470,Kung Fu Hustle,"100,914,445","20,000,000",2004,"80,914,445"
10684,Courage Under Fire,"100,860,818","46,000,000",1996,"54,860,818"
550,Fight Club,"100,853,753","63,000,000",1999,"37,853,753"
14435,My Bloody Valentine,"100,734,718","15,000,000",2009,"85,734,718"
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","100,654,149","28,000,000",2014,"72,654,149"
395992,Life,"100,541,806","58,000,000",2017,"42,541,806"
226486,Tammy,"100,525,432","20,000,000",2014,"80,525,432"
773,Little Miss Sunshine,"100,523,181","8,000,000",2006,"92,523,181"
14444,The Rugrats Movie,"100,491,683","30,000,000",1998,"70,491,683"
10671,Airport,"100,489,151","10,000,000",1970,"90,489,151"
9563,Any Given Sunday,"100,230,832","55,000,000",1999,"45,230,832"
10545,The Hunchback of Notre Dame,"100,138,851","100,000,000",1996,"138,851"
205220,Philomena,"100,129,872","12,000,000",2013,"88,129,872"
16523,Where the Wild Things Are,"100,086,793","100,000,000",2009,"86,793"
10488,Nim's Island,"100,076,342","37,000,000",2008,"63,076,342"
12103,Don't Say a Word,"100,020,092","50,000,000",2001,"50,020,092"
256040,Baahubali: The Beginning,"100,000,000","40,000,000",2015,"60,000,000"
19404,Dilwale Dulhania Le Jayenge,"100,000,000","13,200,000",1995,"86,800,000"
57214,Project X,"100,000,000","12,000,000",2012,"88,000,000"
9659,Mad Max,"100,000,000","400,000",1979,"99,600,000"
9610,Conan the Destroyer,"100,000,000","18,000,000",1984,"82,000,000"
6116,Spice World,"100,000,000","25,000,000",1997,"75,000,000"
1620,Hitman,"99,965,753","24,000,000",2007,"75,965,753"
11667,Street Fighter,"99,423,521","35,000,000",1994,"64,423,521"
77877,The Lucky One,"99,357,138","25,000,000",2012,"74,357,138"
1487,Hellboy,"99,318,987","66,000,000",2004,"33,318,987"
160588,Blue Jasmine,"99,206,215","18,000,000",2013,"81,206,215"
211954,Instructions Not Included,"99,067,206","5,500,000",2013,"93,567,206"
86718,7Aum Arivu,"98,900,000","16,000,000",2011,"82,900,000"
261023,Black Mass,"98,837,872","53,000,000",2015,"45,837,872"
298312,The Visit,"98,450,062","5,000,000",2015,"93,450,062"
54518,Justin Bieber: Never Say Never,"98,441,954","13,000,000",2011,"85,441,954"
1640,Crash,"98,410,061","6,500,000",2004,"91,910,061"
9397,Evolution,"98,376,292","80,000,000",2001,"18,376,292"
87421,Riddick,"98,337,295","38,000,000",2013,"60,337,295"
106,Predator,"98,235,548","18,000,000",1987,"80,235,548"
1428,Once Upon a Time in Mexico,"98,185,582","29,000,000",2003,"69,185,582"
37821,Killers,"98,159,963","75,000,000",2010,"23,159,963"
8741,The Thin Red Line,"98,126,565","52,000,000",1998,"46,126,565"
348892,Bajrangi Bhaijaan,"98,000,000","14,000,000",2015,"84,000,000"
11637,Are We There Yet?,"97,918,663","32,000,000",2005,"65,918,663"
5375,Fred Claus,"97,838,349","100,000,000",2007,"-2,161,651"
1817,Phone Booth,"97,837,138","13,000,000",2002,"84,837,138"
588,Silent Hill,"97,607,453","50,000,000",2006,"47,607,453"
112949,Safe Haven,"97,594,140","28,000,000",2013,"69,594,140"
682,The Man with the Golden Gun,"97,572,000","7,000,000",1974,"90,572,000"
309809,The Little Prince,"97,571,250","64,000,000",2015,"33,571,250"
39513,Paul,"97,552,050","40,000,000",2011,"57,552,050"
109428,Evil Dead,"97,542,952","17,000,000",2013,"80,542,952"
228326,The Book of Life,"97,437,106","50,000,000",2014,"47,437,106"
41446,Scream 4,"97,138,686","40,000,000",2011,"57,138,686"
49018,Insidious,"97,009,150","1,500,000",2010,"95,509,150"
853,Enemy at the Gates,"96,976,270","68,000,000",2001,"28,976,270"
174,Star Trek VI: The Undiscovered Country,"96,900,000","27,000,000",1991,"69,900,000"
25,Jarhead,"96,889,998","72,000,000",2005,"24,889,998"
154,Star Trek II: The Wrath of Khan,"96,800,000","12,000,000",1982,"84,800,000"
10303,The Jewel of the Nile,"96,773,200","25,000,000",1985,"71,773,200"
8224,8MM,"96,618,699","40,000,000",1999,"56,618,699"
8696,Calendar Girls,"96,542,059","10,000,000",2003,"86,542,059"
10096,13 Going on 30,"96,455,697","37,000,000",2004,"59,455,697"
5038,Vicky Cristina Barcelona,"96,408,652","15,000,000",2008,"81,408,652"
9620,Paycheck,"96,269,812","60,000,000",2003,"36,269,812"
23483,Kick-Ass,"96,188,903","28,000,000",2010,"68,188,903"
14462,The Manchurian Candidate,"96,105,964","80,000,000",2004,"16,105,964"
982,The Manchurian Candidate,"96,105,910","80,000,000",2062,"16,105,910"
8452,The 6th Day,"96,085,477","82,000,000",2000,"14,085,477"
67660,Think Like a Man,"96,070,507","12,000,000",2012,"84,070,507"
1954,The Butterfly Effect,"96,060,858","13,000,000",2004,"83,060,858"
48171,The Rite,"96,047,633","37,000,000",2011,"59,047,633"
9606,Metropolis,"95,789,342","14,500,000",2001,"81,289,342"
10024,My Sister's Keeper,"95,714,875","30,000,000",2009,"65,714,875"
277,Underworld,"95,708,457","22,000,000",2003,"73,708,457"
7485,Shooter,"95,696,996","61,000,000",2007,"34,696,996"
9757,Norbit,"95,673,607","60,000,000",2007,"35,673,607"
1273,TMNT,"95,608,995","34,000,000",2007,"61,608,995"
13665,Arthur,"95,461,682","7,000,000",1981,"88,461,682"
243688,Poltergeist,"95,437,994","35,000,000",2015,"60,437,994"
62837,Dolphin Tale,"95,404,397","37,000,000",2011,"58,404,397"
76758,The Flowers of War,"95,311,434","94,000,000",2011,"1,311,434"
4551,Be Cool,"95,226,116","53,000,000",2005,"42,226,116"
11130,The Princess Diaries 2: Royal Engagement,"95,149,435","40,000,000",2004,"55,149,435"
109410,42,"95,020,213","40,000,000",2013,"55,020,213"
109424,Captain Phillips,"95,000,000","55,000,000",2013,"40,000,000"
1537,Changing Lanes,"94,935,764","45,000,000",2002,"49,935,764"
22972,Green Zone,"94,882,889","100,000,000",2010,"-5,117,111"
2018,The Wedding Planner,"94,728,529","35,000,000",2001,"59,728,529"
3021,1408,"94,679,598","25,000,000",2007,"69,679,598"
291870,Dirty Grandpa,"94,073,028","11,500,000",2016,"82,573,028"
271969,Ben-Hur,"94,061,311","100,000,000",2016,"-5,938,689"
9495,The Crow,"94,000,000","15,000,000",1994,"79,000,000"
231,Syriana,"94,000,000","50,000,000",2005,"44,000,000"
7459,Speed Racer,"93,945,766","120,000,000",2008,"-26,054,234"
1641,Forces of Nature,"93,888,180","75,000,000",1999,"18,888,180"
205775,In the Heart of the Sea,"93,820,758","100,000,000",2015,"-6,179,242"
6439,Racing Stripes,"93,772,522","30,000,000",2005,"63,772,522"
2277,Bicentennial Man,"93,700,000","100,000,000",1999,"-6,300,000"
45317,The Fighter,"93,617,009","25,000,000",2010,"68,617,009"
